account_age_days,previous_failed_attempts,is_international,ip_risk_score,login_attempts_last_24h,transaction_amount,transaction_hour,avg_transaction_amount,transaction_type_Payment,transaction_type_Transfer,transaction_type_Withdrawal,payment_mode_Card,payment_mode_NetBanking,payment_mode_UPI,payment_mode_Wallet,device_type_Android,device_type_Web,device_type_iOS,fraud_label
0.16088486676721972,0.75,0.0,0.682,1.0,0.2869057925432923,0.0,0.8030703113963527,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.1714429361488185,0.75,0.0,0.584,0.125,0.577267120822792,0.7391304347826086,0.5309531763954455,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.897938662644545,0.5,0.0,0.067,0.75,0.5894458065656981,0.4782608695652174,0.994318862741501,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5495223730517849,0.25,0.0,0.209,0.0,0.5964258685951179,0.13043478260869565,0.8705456583203169,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.4987430869783811,0.25,0.0,0.698,0.0,0.6828002435997491,0.5217391304347826,0.601173853980947,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.8888888888888888,0.0,0.0,0.074,0.5,0.22701898511986832,0.0,0.9765617520304601,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.4791352438411262,0.75,0.0,0.081,0.25,0.32528236563313,0.43478260869565216,0.7168041284738425,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7209653092006033,0.75,0.0,0.98,0.125,0.2314223649962941,0.08695652173913043,0.8876232151668388,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.8285570638511816,0.0,1.0,0.5876,0.125,0.7177917734818723,0.4782608695652174,0.9334576169284566,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.30417295123177474,0.5,0.0,0.582,0.375,0.4708175951754272,0.21739130434782608,0.7441051212919959,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.6199095022624435,0.0,0.0,0.81,0.875,0.7329322468672379,0.7391304347826086,0.7607294190584395,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.759175465057818,0.0,0.0,0.419,0.75,0.35480892219126825,0.8695652173913043,0.026179896319496097,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3354449472096531,0.0,0.0,0.118,0.5,0.025746995506301572,0.6521739130434783,0.03509577692422539,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.19004524886877827,0.0,0.0,0.232,0.5,0.8942221560019681,1.0,0.979420564839816,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.4700854700854701,0.0,0.0,0.95,0.5,0.5580176539726045,0.6086956521739131,0.6449695941490078,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.6515837104072398,0.0,0.0,0.199,0.625,0.15451000983891455,0.782608695652174,0.8207715179224799,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3117144293614882,0.5,0.0,0.114,0.375,0.565878371951023,0.6956521739130435,0.96914725028404,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.473604826546003,0.25,0.0,0.171,0.125,0.2032559938174848,1.0,0.6259045933154663,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.5444947209653092,0.425,0.0,0.046,1.0,0.6248285499546705,0.043478260869565216,0.9289779175122035,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.9406737053795877,1.0,0.0,0.23,0.375,0.3936479022364756,0.0,0.350346505519785,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.6008044243338361,0.25,0.0,0.011,0.75,0.9431742104686611,0.8695652173913043,0.4758580957628645,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.4781297134238311,0.75,0.0,0.828,1.0,0.659061083578305,0.08695652173913043,0.22306004109459723,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.09954751131221719,0.25,0.0,0.589,0.875,0.35685160341464206,0.43478260869565216,0.9134542961529217,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.020110608345902465,1.0,0.0,0.274,0.375,0.050334669286905984,0.8695652173913043,0.8036039118200192,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.6621417797888386,1.0,0.0,0.594,0.125,0.4272107568394274,0.17391304347826086,0.2369098844624528,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.4962292609351433,1.0,0.0,0.018,0.75,0.5975693695544771,0.5217391304347826,0.17276401671903358,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.8260432378079436,0.25,0.0,0.328,0.625,0.06535598626757481,0.5217391304347826,0.4596080547553037,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.2790346907993967,0.75,0.0,0.6316,1.0,0.6449165174207665,0.08695652173913043,0.27372262285028326,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.7968828557063852,0.25,0.0,0.857,1.0,0.4494597608821339,0.0,0.21863758488565083,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6048265460030166,0.25,0.0,0.079,0.25,0.5624422617127242,0.391304347826087,0.6749282116619477,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6515837104072398,0.75,1.0,0.5283,0.375,0.7805791882424871,0.391304347826087,0.9458429045538143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.7712418300653595,0.75,0.0,0.184,0.625,0.35617751861092867,0.13043478260869565,0.25121164788799344,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.10608345902463549,0.0,0.0,0.97,0.5,0.24202227844268384,0.391304347826087,0.4996254084855188,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.6415284062342886,0.5,1.0,0.86,0.625,0.4378037011381139,0.5217391304347826,0.3645833263592584,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6757164404223228,0.0,0.0,0.765,0.125,0.658335130692547,0.6521739130434783,0.21482471862118185,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.5399698340874811,0.0,0.0,0.898,0.625,0.46584066245353656,0.6956521739130435,0.8787444924335193,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.12217194570135746,1.0,0.0,0.969,1.0,0.08468415642372179,0.391304347826087,0.589740946032711,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.44293614881850174,0.75,0.0,0.971,0.375,0.6770012318168829,0.30434782608695654,0.5799004704655177,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.37757667169431874,0.75,1.0,0.435,0.6875,0.24352785466202936,0.17391304347826086,0.6832666388596349,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.5716440422322775,0.5,0.0,0.3789999999999999,1.0,0.6183186050009242,0.5652173913043478,0.46089753331989847,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.526395173453997,1.0,0.0,0.753,0.375,0.010810389717543247,0.0,0.5439741649019467,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4947209653092006,0.0,0.0,0.562,1.0,0.49483461992210975,0.6521739130434783,0.762254230808629,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.4394167923579688,1.0,0.0,0.01,0.5,0.1910912263436987,0.391304347826087,0.9127703904656249,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.12066365007541478,1.0,1.0,0.326,1.0,0.7677771843321544,0.043478260869565216,0.7701059233664094,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.25037707390648567,1.0,0.0,0.833,0.5,0.3246567444427555,0.043478260869565216,0.11127476940360612,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3755656108597285,1.0,0.0,0.065,0.75,0.21636980700867955,0.4782608695652174,0.44398233293854483,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.8969331322272499,0.25,1.0,0.157,0.42500000000000004,0.7804261874135991,0.391304347826087,0.805499967528707,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.3557566616390146,1.0,0.0,0.5019999999999999,0.25,0.20379950723319426,0.8260869565217391,0.7932760321017228,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.7787833081950729,0.75,0.0,0.628,0.75,0.4624654521524954,0.5217391304347826,0.9347045815320693,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.030165912518853696,0.0,0.0,0.235,0.125,0.679248581688324,0.21739130434782608,0.5460493148557171,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.5384615384615384,0.25,0.0,0.204,0.375,0.012129921735269715,0.7391304347826086,0.42730614805436695,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.8944193061840121,1.0,0.0,0.098,0.125,0.5449408894114415,0.21739130434782608,0.6741746768102077,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.6053293112116641,0.0,0.0,0.694,0.5,0.7590749617948519,0.21739130434782608,0.8110077013872942,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.30417295123177474,0.0,0.0,0.091,0.625,0.5701347588845118,0.43478260869565216,0.5154000965435145,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3556561085972851,1.0,0.0,0.198,0.5,0.16846272417174782,0.08695652173913043,0.7093641853019528,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.016591251885369532,0.25,0.0,0.884,0.875,0.36369458551294426,0.21739130434782608,0.4857089487536045,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.46656611362493716,0.25,0.0,0.313,0.0,0.8953672590642476,0.17391304347826086,0.3745684163449107,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.24384112619406736,0.75,0.0,0.519,0.25,0.5112430576374549,0.6521739130434783,0.5620004191140091,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.9859225741578683,1.0,0.0,0.4211,0.75,0.18286442784799326,0.34782608695652173,0.11443051042864115,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.6546003016591252,1.0,0.0,0.057,0.875,0.6134530184319938,0.13043478260869565,0.986839753164612,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.9864253393665159,1.0,0.0,0.5013,0.75,0.8958124434132242,0.6086956521739131,0.10157957776606877,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.14278531925590748,0.75,0.0,0.743,0.0,0.2596269863823254,0.30434782608695654,0.46492464316727,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.7576671694318753,0.0,0.0,0.541,1.0,0.9002696940003448,0.5652173913043478,0.4521108683761073,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5535444947209653,0.5,0.0,0.911,0.625,0.4586358053581131,0.5217391304347826,0.6900564866596547,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.09250879839115134,0.75,0.0,0.3364,0.875,0.8498827561056642,1.0,0.15381885838967826,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.9492207139265962,0.25,0.0,0.747,0.375,0.546850796355296,0.9565217391304348,0.02182573025259988,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.1885369532428356,0.5,0.0,0.5111999999999999,0.25,0.8757320859359996,0.5652173913043478,0.5321659959280328,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.09803921568627451,0.5,1.0,0.32,0.625,0.30328409069744944,0.8260869565217391,0.3501737716310699,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.5349421820010055,0.725,0.0,0.178,0.875,0.8346888125353339,0.08695652173913043,0.16758032627958655,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.9451985922574158,0.0,0.0,0.966,1.0,0.4578123244570823,0.5652173913043478,0.05673136599699925,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.3308195072900955,1.0,0.0,0.857,0.25,0.1032667479333373,0.9565217391304348,0.1554367321961909,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.11362493715434892,0.0,0.0,0.872,0.0,0.1213793224987118,0.2608695652173913,0.881254489909462,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.7259929612870789,0.5,0.0,0.494,0.5,0.45411306881412544,0.0,0.3233012659787216,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.4409250879839115,1.0,0.0,0.762,0.75,0.06034040281273199,0.08695652173913043,0.19666657070339516,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.6159376571141276,0.25,0.0,0.955,0.375,0.5356795329549566,0.30434782608695654,0.25263235064711603,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.2594268476621418,0.5,0.0,1.0,0.0,0.12064295594397206,0.43478260869565216,0.8459809577625471,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5590749120160885,0.75,0.0,0.002,1.0,0.2336502893698268,0.2608695652173913,0.16159389191545145,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.06535947712418301,0.0,1.0,0.5601999999999999,0.625,0.6637143915102964,0.043478260869565216,0.9959759029530131,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.1804927099044746,0.75,1.0,0.412,0.375,0.7730513071457595,0.13043478260869565,0.5271100482248915,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.015082956259426848,1.0,0.0,0.014,0.25,0.6486772537632897,0.13043478260869565,0.43846790396799196,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.48366013071895425,0.25,0.0,0.915,0.75,0.7670582406466728,0.4782608695652174,0.2137595263074382,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.1151332327802916,0.75,1.0,0.829,0.0,0.8723662679633286,0.6086956521739131,0.16649471387434747,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.7435897435897436,0.0,0.0,0.833,1.0,0.38510356694196807,0.13043478260869565,0.9868996744167051,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.7722473604826546,0.0,1.0,0.894,0.6875,0.9185418780691534,1.0,0.3358392021568973,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.6178984414278532,0.0,0.0,0.591,0.625,0.6009496064534308,0.7391304347826086,0.5623365137346874,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.8129713423831071,1.0,0.0,0.813,0.75,0.512784480909642,0.4782608695652174,0.13274298067723736,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.6752136752136753,0.0,0.0,0.111,0.25,0.7425716996129118,0.2608695652173913,0.6779641101827966,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.2383107088989442,0.5,0.0,0.768,0.125,0.4498500732060903,0.6086956521739131,0.4864976329431645,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.567621920563097,1.0,1.0,0.5261,0.125,0.14603608696775386,0.17391304347826086,0.49839819446220507,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.2840623428858723,0.75,1.0,0.806,0.125,0.704221160695529,0.30434782608695654,0.5547727109914323,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6708898944193062,0.75,0.0,0.041,1.0,0.805311652074513,0.2608695652173913,0.063987193589832,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.31322272498743087,0.0,0.0,0.369,0.5,0.6086871627698517,0.7391304347826086,0.3389199579279164,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7828054298642534,1.0,0.0,0.992,0.25,0.19896135667677392,0.0,0.9280322329470476,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.46656611362493716,0.75,0.0,0.713,0.25,0.007635822780982317,0.9130434782608695,0.7324760465631647,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5423328305681248,0.0,0.0,0.688,0.125,0.4593529466778093,0.391304347826087,0.6222393542698411,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.379587732528909,0.0,0.0,0.508,0.125,0.8101471992136879,0.08695652173913043,0.7603933244377612,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6993464052287581,0.0,0.0,0.238,0.125,0.3010271282084864,0.8260869565217391,0.08575735441311652,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.09854198089492207,1.0,0.0,0.012,0.75,0.33938087133171,0.0,0.1786413207581277,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.8858722976370035,0.5,0.0,0.279,1.0,0.014289155946094843,0.13043478260869565,0.29002153817519366,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.5564605329311212,0.25,0.0,0.519,0.5,0.5931059108185405,0.6086956521739131,0.3216807141274227,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.7254901960784313,1.0,0.0,0.239,0.25,0.5443382984505462,0.6086956521739131,0.24424906619925857,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.7873303167420814,0.0,0.0,0.5801999999999999,0.75,0.02182284466590847,0.2608695652173913,0.5543823859638317,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.4635495223730518,0.75,0.0,0.598,0.125,0.35990681368364114,0.043478260869565216,0.040748794712468374,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.007038712921065862,0.75,0.0,0.44,0.0,0.10682381694211822,0.34782608695652173,0.09753807342797097,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.14630467571644043,0.5,0.0,0.389,0.25,0.20591588519090154,0.30434782608695654,0.747772703626809,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.16842634489693314,1.0,0.0,0.904,0.25,0.6588692317535998,0.8695652173913043,0.6475368348322573,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6385118149824032,0.25,1.0,0.351,0.4625,0.39633542988526743,0.21739130434782608,0.6681835558676965,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.6334841628959276,0.5,0.0,0.481,0.25,0.9760535679132429,0.782608695652174,0.004794369678641322,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.8547008547008547,1.0,0.0,0.096,1.0,0.3028316968853317,0.9565217391304348,0.7883183016911183,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.2815485168426345,0.0,0.0,0.3515,0.75,0.08162494089742195,0.0,0.5585055371923512,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.9994972347913524,0.0,0.0,0.536,1.0,0.5418992970172649,0.6086956521739131,0.18592493306561814,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.0457516339869281,0.5,0.0,0.688,0.75,0.8864285260833369,0.4782608695652174,0.674645677936995,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.36048265460030166,0.5,0.0,0.577,0.875,0.09923805987739508,0.30434782608695654,0.8896190280438154,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.46003016591251883,1.0,0.0,0.068,0.875,0.7768092398081722,0.5652173913043478,0.9759086438582055,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5852187028657617,1.0,0.0,0.698,0.875,0.592562597665696,0.6956521739130435,0.43537844455141744,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.4152840623428859,0.25,0.0,0.144,0.875,0.39100923872675275,0.2608695652173913,0.4707370046202968,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.6148818501759679,0.75,0.0,0.478,0.75,0.3691379304475054,0.0,0.5336757436762993,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.8758169934640523,1.0,0.0,0.33,0.25,0.4380197447169154,0.21739130434782608,0.5085653914933246,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.1689291101055807,1.0,0.0,0.517,0.125,0.6548249231941846,0.4782608695652174,0.6294667276368197,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
